id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
101600,5,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.83,0.17,0.0,0.0,0.5,0.3,0.5,0.3,0.0,0.0,4
101613,5,1,1,1,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
100678,4,0,0,0,3,1,1,0.36,0.09,0.0,0.45,0.0,0.1,0,1,0.67,0.17,0.17,0.0,0.5,0.3,0.5,0.0,0.0,0.0,4
101402,5,0,0,0,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,1.27,0.0,0.0,4
102798,3,1,0,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,5
103622,2,0,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,5
103293,3,0,0,1,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.67,0.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5
101878,3,0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.3,0.9,0.3,0.9,0.9,0.0,4
100976,4,1,1,1,0,1,1,0.33,0.0,0.0,0.33,0.0,0.34,0,1,0.71,0.14,0.0,0.14,0.5,0.5,0.5,0.5,0.0,0.0,5
103176,3,1,1,1,3,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,4
102506,3,0,1,1,2,1,1,0.0,0.0,0.0,0.86,0.07,0.07,0,1,0.69,0.31,0.0,0.0,0.3,0.0,0.3,0.5,0.0,0.0,4
102366,3,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
101803,5,0,0,0,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,4
100576,5,1,1,1,3,1,1,0.4,0.0,0.0,0.6,0.0,0.0,0,1,0.6,0.2,0.1,0.1,0.5,0.3,0.3,0.5,0.0,0.0,5
100978,4,0,0,0,2,0,1,0.33,0.0,0.0,0.33,0.0,0.34,0,1,0.57,0.29,0.0,0.14,0.3,0.0,0.0,0.0,0.0,0.0,4
100912,2,1,0,1,2,1,1,0.33,0.0,0.0,0.67,0.0,0.0,0,1,0.6,0.2,0.0,0.2,0.3,0.0,0.3,0.0,0.0,0.0,5
101491,5,1,0,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.67,0.33,0.0,0.0,0.5,0.3,0.3,0.3,0.0,0.0,0
102318,3,1,1,1,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.57,0.29,0.14,0.0,0.0,0.5,0.0,0.3,0.0,0.0,4
100528,3,0,1,1,1,1,0,0.4,0.0,0.0,0.0,0.0,0.6,0,1,0.71,0.0,0.0,0.29,0.0,0.3,0.3,0.0,0.0,0.0,4
100176,4,1,1,1,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.5,0.0,0.0,0.5,0.0,0.3,0.3,0.0,0.0,0.0,4
100785,2,0,0,1,2,1,0,0.33,0.0,0.0,0.33,0.0,0.34,0,1,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,5
100422,4,0,0,1,2,1,1,0.44,0.0,0.0,0.44,0.06,0.06,0,1,0.5,0.14,0.09,0.27,0.5,0.0,0.3,0.3,0.0,0.0,0
100680,3,1,0,1,2,1,0,0.36,0.09,0.0,0.55,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
101681,5,1,0,0,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.57,0.29,0.14,0.0,0.0,0.3,0.3,0.0,0.0,0.0,5
102804,3,1,1,1,1,1,1,0.0,0.0,0.0,0.67,0.0,0.33,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
103434,2,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,4
100781,3,0,0,0,1,0,1,0.33,0.0,0.0,0.33,0.0,0.34,1,1,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,4
101832,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102147,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,3
102111,3,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,3
100288,3,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3
102784,3,1,1,1,2,1,1,0.0,0.5,0.0,0.5,0.0,0.0,1,1,0.6,0.2,0.2,0.0,0.5,0.3,0.0,0.5,0.0,0.0,5
103077,3,1,0,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4
102364,3,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101811,5,0,0,1,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101175,5,1,1,1,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,5
100177,4,0,1,1,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.25,0.25,0.0,0.5,0.61,0.5,0.0,0.3,0.0,0.0,5
100949,3,1,0,1,2,1,1,0.33,0.0,0.0,0.33,0.33,0.01,0,1,0.83,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4
101159,5,1,0,1,2,1,1,0.0,0.0,0.0,0.33,0.67,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
101468,5,0,0,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.67,0.33,0.0,0.0,0.3,0.0,0.3,0.5,0.0,0.0,5
103044,3,1,0,0,1,0,1,0.0,0.14,0.0,0.86,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
100370,1,0,0,1,1,1,0,0.5,0.0,0.0,0.5,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
102906,3,0,0,0,2,1,1,0.0,0.5,0.0,0.5,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
100729,3,1,1,1,2,1,1,0.33,0.0,0.0,0.67,0.0,0.0,1,1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,4
100598,4,0,1,1,3,1,1,0.4,0.2,0.0,0.4,0.0,0.0,1,1,0.2,0.4,0.4,0.0,10.69,0.3,0.3,0.3,0.0,0.0,0
102225,3,1,1,1,3,1,1,0.0,0.35,0.05,0.55,0.05,0.0,1,1,0.74,0.26,0.0,0.0,0.3,0.3,0.0,9.8,0.0,0.0,4
101767,5,1,0,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
102367,3,1,0,1,1,1,1,0.0,0.5,0.0,0.5,0.0,0.0,0,1,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,4
102586,3,1,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.67,0.33,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,4
102110,3,1,0,0,1,1,1,0.0,0.0,0.0,0.33,0.0,0.67,0,0,0.43,0.57,0.0,0.0,0.0,0.0,0.0,25.94,0.0,0.0,4
103484,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.8,0.2,0.0,0.0,0.0,0.5,0.3,0.3,0.0,0.0,5
101894,3,1,0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,4
100141,5,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.5,0.0,0.0,0.5,0.5,0.3,0.0,0.3,0.0,0.0,0
102543,3,0,0,0,2,1,1,0.0,0.0,0.0,0.5,0.5,0.0,0,1,0.5,0.25,0.25,0.0,0.0,0.5,0.0,0.3,0.0,0.0,3
100665,2,1,1,1,2,1,1,0.36,0.09,0.0,0.55,0.0,0.0,1,1,0.4,0.2,0.0,0.4,0.3,0.3,2.02,0.3,0.0,0.0,4
102822,3,1,0,1,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.3,0.71,0.3,0.0,0.0,5
102877,3,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.3,0.87,0.3,4.85,0.0,0.0,5
100654,3,1,1,1,1,1,0,0.38,0.13,0.0,0.13,0.0,0.36,0,1,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2
100471,3,0,0,1,2,1,1,0.43,0.0,0.0,0.43,0.14,0.0,1,1,0.83,0.0,0.17,0.0,0.0,0.3,0.3,0.3,0.0,0.0,4
101873,3,1,1,1,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
103481,2,1,1,1,2,1,1,0.0,0.33,0.0,0.67,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.3,0.3,0.9,0.3,0.0,0.0,0
100759,4,1,1,1,2,1,1,0.33,0.0,0.0,0.67,0.0,0.0,0,1,0.33,0.17,0.17,0.33,0.5,0.0,0.3,0.3,0.0,0.0,4
101979,3,0,0,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,5
100907,3,1,1,1,3,1,1,0.33,0.0,0.0,0.67,0.0,0.0,0,1,0.6,0.2,0.0,0.2,0.6,0.0,0.3,0.6,0.0,0.0,4
102717,3,1,0,1,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,5
101001,5,1,0,0,2,1,1,0.33,0.0,0.0,0.67,0.0,0.0,1,1,0.75,0.13,0.0,0.13,0.3,0.5,0.5,0.5,0.0,0.0,4
101206,5,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.56,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
101231,5,1,1,1,2,1,1,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
100195,3,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4
100532,5,1,0,1,3,1,1,0.4,0.0,0.2,0.2,0.0,0.2,0,1,0.75,0.0,0.0,0.25,3.0,0.5,0.5,0.5,0.0,0.0,5
102666,3,1,0,0,1,1,0,0.0,0.38,0.0,0.63,0.0,-0.01,0,1,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
102242,3,0,1,1,2,1,1,0.0,0.5,0.0,0.0,0.0,0.5,0,1,0.5,0.0,0.5,0.0,0.5,0.3,0.0,0.5,0.0,0.0,2
101565,5,0,0,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.6,0.3,0.3,0.9,0.0,0.0,5
103418,2,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.67,0.33,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,4
101042,1,0,0,0,1,0,0,0.33,0.0,0.07,0.6,0.0,0.0,0,1,0.79,0.11,0.0,0.11,0.0,0.3,0.0,0.0,0.0,0.0,4
100227,3,0,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.5,0.0,0.0,0.5,0.0,0.3,0.0,0.3,0.0,0.0,5
102882,3,1,1,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.3,0.5,25.09,0.0,0.0,0.0,5
100555,5,1,1,1,2,1,1,0.4,0.2,0.0,0.2,0.0,0.2,1,1,0.5,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,5
100869,1,0,0,0,0,0,0,0.33,0.0,0.0,0.67,0.0,0.0,1,1,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4
102770,3,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
102699,3,0,0,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
101080,2,1,0,0,1,1,1,0.33,0.0,0.0,0.67,0.0,0.0,0,1,0.92,0.0,0.0,0.08,0.3,0.3,0.5,0.5,0.0,0.0,5
100857,2,1,1,1,1,0,1,0.33,0.0,0.0,0.67,0.0,0.0,0,1,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4
103603,2,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0
100631,1,0,0,0,1,0,0,0.38,0.13,0.0,0.5,0.0,-0.01,0,1,0.4,0.0,0.0,0.6,0.3,0.0,0.0,0.5,0.0,0.0,4
101697,5,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4
100842,3,0,0,1,2,1,0,0.33,0.0,0.0,0.67,0.0,0.0,1,1,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0
100162,4,1,1,1,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.17,0.33,0.0,0.5,0.3,0.3,0.3,0.3,0.0,0.0,5
100219,3,0,0,1,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4
101936,3,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0
101592,5,1,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
101745,5,1,0,0,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
103159,3,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.75,0.25,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,3
101950,3,1,1,1,0,1,1,0.0,0.5,0.0,0.5,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
100547,4,0,1,1,2,1,0,0.4,0.4,0.0,0.2,0.0,0.0,0,1,0.4,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.0,0.0,0
103042,3,1,1,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.67,0.33,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,4
103023,3,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4
101423,5,1,0,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.8,0.2,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,4
100568,4,1,1,1,3,1,1,0.4,0.4,0.0,0.2,0.0,0.0,0,1,0.57,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,4
102230,3,0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101330,5,0,0,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4
101377,5,1,1,1,3,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.3,0.3,0.3,1.05,0.0,0.0,4
101075,4,1,0,1,2,1,1,0.33,0.0,0.0,0.5,0.17,0.0,1,1,0.38,0.54,0.0,0.08,0.0,0.3,0.3,0.0,0.0,0.0,5
102380,3,1,1,1,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
101829,5,1,0,1,2,1,1,0.0,0.0,0.0,0.5,0.0,0.5,0,1,1.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,4
102096,3,0,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35,0.33,0.32,0.0,0.0,0.0,0.3,0.3,0.0,0.0,4
100611,3,1,0,0,2,1,1,0.4,0.0,0.0,0.2,0.0,0.4,0,1,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
103231,3,1,0,1,2,1,1,0.0,0.5,0.0,0.5,0.0,0.0,0,1,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3
103151,3,1,0,1,2,1,0,0.0,0.25,0.0,0.5,0.0,0.25,0,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
103363,2,1,0,0,2,0,1,0.0,0.0,0.0,0.25,0.0,0.75,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,0.0,0.0,4
102643,3,1,1,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4
100742,1,0,0,0,1,0,0,0.33,0.33,0.0,0.0,0.0,0.34,0,1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4
100637,5,1,0,0,1,1,1,0.38,0.0,0.0,0.5,0.0,0.12,1,1,0.67,0.0,0.0,0.33,0.6,0.0,0.0,0.3,0.0,0.0,0
102018,3,1,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.75,0.25,0.0,0.0,0.3,0.5,0.0,0.3,0.0,0.0,3
103513,2,1,1,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100581,3,0,0,0,2,0,1,0.4,0.2,0.0,0.4,0.0,0.0,1,1,0.57,0.36,0.0,0.07,0.3,0.0,0.3,0.3,0.0,0.0,5
102512,3,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
102167,3,0,1,0,3,1,0,0.0,0.19,0.03,0.52,0.23,0.03,1,1,1.0,0.0,0.0,0.0,0.3,0.3,13.17,45.05,0.0,0.0,3
103486,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2
100073,5,0,0,1,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.17,0.0,0.0,0.83,0.3,0.5,0.3,0.5,0.0,0.0,0
100048,3,1,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
100831,4,0,1,1,2,1,1,0.33,0.33,0.0,0.0,0.0,0.34,0,1,0.75,0.0,0.0,0.25,0.0,0.0,0.3,0.3,0.0,0.0,5
101953,3,1,1,1,3,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101138,5,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.3,0.3,0.5,0.5,0.0,0.0,4
102750,3,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.78,0.11,0.11,0.0,0.5,0.3,0.3,0.58,0.0,0.0,5
103270,3,0,0,0,2,1,0,0.0,0.2,0.0,0.8,0.0,0.0,0,1,0.43,0.43,0.14,0.0,0.0,0.0,0.3,0.6,0.0,0.0,5
102104,3,1,0,1,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4
100756,5,1,0,1,2,1,1,0.33,0.0,0.0,0.67,0.0,0.0,1,1,0.67,0.0,0.0,0.33,0.5,0.5,0.0,0.5,0.0,0.0,4
102587,3,1,1,1,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.75,0.25,0.0,0.0,0.0,0.3,100.0,0.5,0.0,0.0,4
102665,3,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
102591,3,1,1,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.67,0.33,0.0,0.0,0.3,0.5,0.5,0.3,0.0,0.0,4
102037,3,1,0,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
101961,3,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.86,0.14,0.0,0.0,0.0,0.3,0.0,100.0,0.0,0.0,4
101242,5,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
103158,3,0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,4
102493,3,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4
101509,5,1,1,1,3,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.5,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4
103028,3,1,1,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.3,0.56,0.56,0.0,0.0,4
103358,2,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101113,5,1,0,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.29,0.57,0.14,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4
